ng-star-inserted src,topo,topo 2,mt-2,ng-star-inserted,mt-2 2,ng-star-inserted 2,m-0 href,text-center 2,text-center 3,text-center 4,text-left 6,text-center 6,text-left 7,text-center 7,text-left 8,text-center 8,text-left 9,text-center 9
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/1ecb3704-24f1-4e19-9716-b399e96e783e.webp?t=1752516877,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL  - MICROINVERSOR TSUNESS 3KW - 4,26 kWp - Cerâmico - CD SUDESTE| PRONTA ENTREGA","R$6.458,71","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE),Quantidade: 1,https://app.fotus.com.br/#collapse62,6,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/42a65e76-be3a-4a77-b743-a12053aebb95.webp?t=1758217881,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 4,56 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.481,56","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse63,8,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/fb5dcadb-908f-4db6-b08a-5faaa97883f2.webp?t=1752517714,"KP02 -TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS - 4,26 kWp - Fibrocimento - CD SUDESTE | PRONTA ENTREGA","R$6.491,12","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 3KW (TSOL-MX3000D) MONOFÁSICO 220V (3 MLPE),Quantidade: 1,https://app.fotus.com.br/#collapse64,6,1,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/231d9530-4d9c-4008-b1f5-1d91769e1749.webp?t=1758217883,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 4,56 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.513,96","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse65,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a9b3ec42-3acf-4acb-975d-6ce27361c03f.webp?t=1753186028,"KP03 -TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR DEYE 2.25KW -  4,26 kWp - Cerâmico - CD SUDESTE| PRONTA ENTREGA","R$6.529,84","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse66,6,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/50387671-5e16-4472-a13f-244ab080e6b7.webp?t=1758133491,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 3KW MONO 220 - 5,13 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.557,81","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 9,INVERSOR AUXSOL 3KW (SL) MONOFÁSICO 220V (1 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse67,9,1,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,9,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/e01f0d62-9740-4135-ba8b-609c7a8683f0.webp?t=1752514296,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS2250W - 4,26 kWp - Mini Trilho - CD SUDESTE| PRONTA ENTREGA","R$6.563,20","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse68,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/8179c3c6-77c5-4b3f-a513-10e446be9eb1.webp?t=1759521770,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)
 - MICROINVERSOR DEYE 2.25KW - 4,80 kWp - Cerâmico - CD ESPÍRITO SANTO","R$6.569,20","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse69,8,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/52ab5736-c32f-4c78-9a3c-38b0339a9a7d.webp?t=1753186030,"KP03 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL  -  MICROINVERSOR DEYE 2.25KW - 4,26 kWp - Fibrocimento - CD SUDESTE| PRONTA ENTREGA","R$6.562,24","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse70,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/d0d47116-0337-4e76-aebe-8aadb6d9e70d.webp?t=1758133494,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 3KW MONO 220 - 5,13 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.596,63","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 9,INVERSOR AUXSOL 3KW (SL) MONOFÁSICO 220V (1 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse71,9,1,1,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),3,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,9,CONECTOR | FEMEA/MACHO | TIPO MC4,2,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/3132c184-6819-48f8-87d5-b6be0f150392.webp?t=1759521771,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 4,80 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$6.601,60","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse72,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a08ccafd-3275-416f-b13e-882fa22b4717.webp?t=1752514298,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS2250W - 4,26 kWp - Cerâmico - CD SUDESTE| PRONTA ENTREGA","R$6.764,73","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse73,6,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,8,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),2,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/afd595dd-c841-4618-bbf5-97a6137f29f1.webp?t=1752514300,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL- MICROINVERSOR TSUNESS2250W - 4,26 kWp - Fibrocimento - CD SUDESTE| PRONTA ENTREGA","R$6.797,13","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 6,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse74,6,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),2,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,8,CONECTOR | FEMEA/MACHO | TIPO MC4,12
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/0cdfb012-c966-4760-b395-a6ac7fa8f1bc.webp?t=1753186515,"KP03 -TRINA | TIER 1 | 710W N-TYPE BIFACIAL -  MICROINVERSOR DEYE 2.25KW - 5,68 kWp - Mini Trilho - CD SUDESTE| PRONTA ENTREGA","R$7.579,72","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse75,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/04199e6e-936b-42bc-89cd-d8b1cb826dde.webp?t=1752514391,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL- MICROINVERSOR TSUNESS2250W - 5,68 kWp - Mini Trilho - CD SUDESTE| PRONTA ENTREGA","R$7.814,65","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse76,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/cd6a55ac-caae-473f-9724-ec51dbd2668c.webp?t=1758219764,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 5,70 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$7.841,85","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 10,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse77,10,3,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/e7f1cef0-9251-4b39-bbdc-4083c1df38bf.webp?t=1758219765,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 5,70 kWp - Cerâmico - CD ESPÍRITO SANTO","R$8.038,65","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 10,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse78,10,3,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,10,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/7a365df2-11e6-4c1d-beaf-6cb97fd9e6c7.webp?t=1753186516,"KP03 -TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR DEYE 2.25KW  -  5,68 kWp - Cerâmico - CD SUDESTE| PRONTA ENTREGA","R$8.095,15","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse79,8,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,11,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/7d453e67-dd6e-493e-9a6e-55aaa4af0068.webp?t=1758219767,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 5,70 kWp - Fibrocimento - CD ESPÍRITO SANTO","R$8.089,79","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 10,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse80,10,3,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,3,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),3,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,10,CONECTOR | FEMEA/MACHO | TIPO MC4,20
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/89e40e42-a0ab-4392-b000-75034f1205cb.webp?t=1753186517,"KP03 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR DEYE 2.25KW  - 5,68 kWp - Fibrocimento - CD SUDESTE | PRONTA ENTREGA","R$8.140,49","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse81,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),3,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,11,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/290ca6e3-615c-4072-a470-4087a5f9dc25.webp?t=1758217980,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 5,70 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$8.194,26","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 10,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse82,10,3,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/61423b3e-c9c7-474b-86b8-cf0a1744dfc0.webp?t=1759521986,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 6,00 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$8.245,05","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 10,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse83,10,3,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/803eb545-590b-4a37-8c2b-3ddcbb9be329.webp?t=1752514393,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS2250W - 5,68 kWp - Cerâmico - CD SUDESTE| PRONTA ENTREGA","R$8.330,04","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse84,8,2,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,11,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,2,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/6e09ac16-d9f8-4f00-9cb4-e8efd5f5baf2.webp?t=1752514395,"KP02 - TRINA | TIER 1 | 710W N-TYPE BIFACIAL - MICROINVERSOR TSUNESS2250W - 5,68 kWp - Fibrocimento - CD SUDESTE| PRONTA ENTREGA","R$8.375,39","TRINA | TIER 1 | 710W N-TYPE BIFACIAL (22,90% EF.)",Quantidade: 8,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 2,https://app.fotus.com.br/#collapse85,8,2,1,KIT FIXAÇÃO P/ MICROINVERSOR | PERFIL ALUMÍNIO/SOLAR GROUP/PRATYC,2,KIT TELHADO FIBROCIMENTO | SOLAR GROUP | FIXAÇÃO LATERAL | 4 MÓDULOS (4.8M),3,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | SOLAR GROUP | 2.4M | FIXAÇÃO LATERAL,11,CONECTOR | FEMEA/MACHO | TIPO MC4,16
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/23b954ec-e250-43b1-997a-597919c33550.webp?t=1758217982,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR TSUNESS2250W - 5,70 kWp - Cerâmico - CD ESPÍRITO SANTO","R$8.391,03","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 10,MICROINVERSOR TSUNESS 2.25KW (TSOL-MX2250) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse86,10,3,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,10,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/0d22633e-2ee5-499e-9f6e-f6ef156418ad.webp?t=1759521987,"KP04 - ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.) - MICROINVERSOR DEYE 2.25KW - 6,00 kWp - Cerâmico - CD ESPÍRITO SANTO","R$8.441,85","ASTRONERGY | TIER 1 | 600W N-TYPE BIFACIAL (22,2% EF.)",Quantidade: 10,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse87,10,3,1,TRILHO ALUMÍNIO P/ TELHADO CERÂMICO/FIBROCIMENTO | CCM | 2.40M,10,KIT TELHADO CERAMICO | CCM | 4 MÓDULOS (4.8M),3,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,CONECTOR | FEMEA/MACHO | TIPO MC4,20
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/a98d1b0d-5344-4e2c-be50-c5f6d8281a91.webp?t=1758219923,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - MICROINVERSOR DEYE 2.25KW - 6,84 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$8.709,63","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 12,MICROINVERSOR DEYE 2.25KW (SUN-M225G4-EU-Q0-I) MONOFÁSICO 220V (4 MLPE),Quantidade: 3,https://app.fotus.com.br/#collapse88,12,3,1,KIT FIXAÇÃO P/ MICROINVERSOR | CCM,3,KIT TELHADO MINITRILHO ALTO 10cm | CCM | 4 MÓDULOS,3,CONECTOR | FEMEA/MACHO | TIPO MC4,24,,
https://solaryum-public-assets.s3.sa-east-1.amazonaws.com/983/produtos/5a746371-a330-4310-b9c1-af00da6fd5af.webp?t=1758133657,"KP04 - SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO - INVERSOR AUXSOL 5KW MONO 220 - 7,98 kWp - Mini Trilho - CD ESPÍRITO SANTO","R$8.778,18","SOLAR N PLUS | 570W N-TYPE BIFACIAL DG (22,1% EF.) | FRAME DE FIBRA DE VIDRO",Quantidade: 14,INVERSOR AUXSOL 5KW (SL-G2) MONOFÁSICO 220V (2 MPPT) C/ AFCI,Quantidade: 1,https://app.fotus.com.br/#collapse89,14,1,2,KIT TELHADO MINITRILHO | SOLAR GROUP | 4 MÓDULOS,4,TRILHO ALUMÍNIO P/ TELHADO METÁLICO MINITRILHO | SOLAR GROUP | 0.5M,40,CONECTOR | FEMEA/MACHO | TIPO MC4,4,,
