" src",," 2",card-content,btn href,card-content 2,btn 2,btn href 2,card-content 3,btn 3,btn href 3
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c896/IIN00192.png,IIN00192,FOXESS T25-G3 - 380V - 2MPPT,CERTIFICADO DE CONFORMIDADE - IIN00192 - FOXESS T25-G3 - 380V - 2MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c896/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00192%20-%20FOXESS%20T25-G3%20-%20380V%20-%202MPPT.pdf,MANUAL - IIN00192 - FOXESS T25-G3 - 380V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c896/MANUAL%20-%20IIN00192%20-%20FOXESS%20T25-G3%20-%20380V%20-%202MPPT.pdf,DATASHEET - IIN00192 - FOXESS T25-G3 - 380V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c896/DATASHEET%20-%20IIN00192%20-%20FOXESS%20T25-G3%20-%20380V%20-%202MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c897/IIN00193.png,IIN00193,FOXESS  ON-GRID 3KW - 220V - 1 MPPT - AFCI (S3000-G2),CERTIFICADO DO INMETRO - IIN00193 - FOXESS S3000-G2 - 220V - 1MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c897/CERTIFICADO%20DO%20INMETRO%20-%20IIN00193%20-%20FOXESS%20S3000-G2%20-%20220V%20-%201MPPT.pdf,MANUAL - IIN00193 - FOXESS S3000-G2 - 220V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c897/MANUAL%20-%20IIN00193%20-%20FOXESS%20S3000-G2%20-%20220V%20-%201MPPT.pdf,DATASHEET - IIN00193 - FOXESS S3000-G2 - 220V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c897/DATASHEET%20-%20IIN00193%20-%20FOXESS%20S3000-G2%20-%20220V%20-%201MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c898/IIN00194.png,IIN00194,SUNGROW ON-GRID 40KW - 380V - 4 MPPT - AFCI (SG40CX-P2),CERTIFICADO DO INMETRO - IIN00194 - SUNGROW SG40CX - P2 - 380V - 4MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c898/CERTIFICADO%20DO%20INMETRO%20-%20IIN00194%20-%20SUNGROW%20SG40CX%20-%20P2%20-%20380V%20-%204MPPT.pdf,DATASHEET - IIN00194 - SUNGROW SG40CX - P2 - 380V - 4MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c898/DATASHEET%20-%20IIN00194%20-%20SUNGROW%20SG40CX%20-%20P2%20-%20380V%20-%204MPPT.pdf,MANUAL - IIN00194 - SUNGROW SG40CX - P2 - 380V - 4MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c898/MANUAL%20-%20IIN00194%20-%20SUNGROW%20SG40CX%20-%20P2%20-%20380V%20-%204MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c899/IIN00195.png,IIN00195,SUNGROW ON-GRID 25KW - 380V - 3 MPPT - AFCI (SG25CX-P2),CERTIFICADO DO INMETRO - IIN00195 - SUNGROW SG25CX-P2 - 380V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c899/CERTIFICADO%20DO%20INMETRO%20-%20IIN00195%20-%20SUNGROW%20SG25CX-P2%20-%20380V%20-%203MPPT.pdf,DATASHEET - IIN00195 - SUNGROW SG25CX-P2 - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c899/DATASHEET%20-%20IIN00195%20-%20SUNGROW%20SG25CX-P2%20-%20380V%20-%203MPPT.pdf,MANUAL - IIN00195 - SUNGROW SG25CX-P2 - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c899/MANUAL%20-%20IIN00195%20-%20SUNGROW%20SG25CX-P2%20-%20380V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89a/IIN00196.png,IIN00196,SUNGROW ON-GRID 30KW - 380V - 3 MPPT - AFCI (SG30CX-P2),CERTIFICADO DO INMETRO - IIN00196 - SUNGROW SG30CX-P2 - 380V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89a/CERTIFICADO%20DO%20INMETRO%20-%20IIN00196%20-%20SUNGROW%20SG30CX-P2%20-%20380V%20-%203MPPT.pdf,DATASHEET - IIN00196 - SUNGROW SG30CX-P2 - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89a/DATASHEET%20-%20IIN00196%20-%20SUNGROW%20SG30CX-P2%20-%20380V%20-%203MPPT.pdf,MANUAL - IIN00196 - SUNGROW SG30CX-P2 - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89a/MANUAL%20-%20IIN00196%20-%20SUNGROW%20SG30CX-P2%20-%20380V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89b/IIN00208.png,IIN00208,SUNGROW ON-GRID 333KW - 800V - 12 MPPT (SG333HX),CERTIFICADO DE CONFORMIDADE - IIN00208 - SUNGROW SG333HX - 800V -  12MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89b/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00208%20-%20SUNGROW%20SG333HX%20-%20800V%20-%20%2012MPPT.pdf,DATASHEET - IIN00208 - SUNGROW SG333HX - 800V -  12MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89b/DATASHEET%20-%20IIN00208%20-%20SUNGROW%20SG333HX%20-%20800V%20-%20%2012MPPT.pdf,MANUAL - IIN00208 - SUNGROW SG333HX - 800V -  12MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89b/MANUAL%20-%20IIN00208%20-%20SUNGROW%20SG333HX%20-%20800V%20-%20%2012MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89c/IIN00210.png,IIN00210,SUNGROW ON-GRID 15KW - 220V - 2 MPPT - AFCI (SG15CX-P2-LV),CERTIFICADO DO INMETRO - IIN00210 - SUNGROW SG15CX-P2-LV - 220V - 2MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89c/CERTIFICADO%20DO%20INMETRO%20-%20IIN00210%20-%20SUNGROW%20SG15CX-P2-LV%20-%20220V%20-%202MPPT.pdf,DATASHEET - IIN00210 - SUNGROW SG15CX-P2-LV - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89c/DATASHEET%20-%20IIN00210%20-%20SUNGROW%20SG15CX-P2-LV%20-%20220V%20-%202MPPT.pdf,MANUAL - IIN00210 - SUNGROW SG15CX-P2-LV - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89c/MANUAL%20-%20IIN00210%20-%20SUNGROW%20SG15CX-P2-LV%20-%20220V%20-%202MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89d/IIN00211.png,IIN00211,SUNGROW ON-GRID 20KW - 220V - 3 MPPT - AFCI (SG20CX-P2-LV),CERTIFICADO DO INMETRO - IIN00211 - SUNGROW SG20CX-P2-LV - 220V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89d/CERTIFICADO%20DO%20INMETRO%20-%20IIN00211%20-%20SUNGROW%20SG20CX-P2-LV%20-%20220V%20-%203MPPT.pdf,DATASHEET - IIN00211 - SUNGROW SG20CX-P2-LV - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89d/DATASHEET%20-%20IIN00211%20-%20SUNGROW%20SG20CX-P2-LV%20-%20220V%20-%203MPPT.pdf,MANUAL - IIN00211 - SUNGROW SG20CX-P2-LV - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89d/MANUAL%20-%20IIN00211%20-%20SUNGROW%20SG20CX-P2-LV%20-%20220V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89e/IIN00212.png,IIN00212,SUNGROW ON-GRID 25KW - 220V - 3 MPPT - AFCI (SG25CX-P2-LV),CERTIFICADO DO INMETRO - IIN00212 - SUNGROW SG25CX-P2-LV - 220V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89e/CERTIFICADO%20DO%20INMETRO%20-%20IIN00212%20-%20SUNGROW%20SG25CX-P2-LV%20-%20220V%20-%203MPPT.pdf,DATASHEET - IIN00212 - SUNGROW SG25CX-P2-LV - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89e/DATASHEET%20-%20IIN00212%20-%20SUNGROW%20SG25CX-P2-LV%20-%20220V%20-%203MPPT.pdf,MANUAL - IIN00212 - SUNGROW SG25CX-P2-LV - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89e/MANUAL%20-%20IIN00212%20-%20SUNGROW%20SG25CX-P2-LV%20-%20220V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89f/IIN00215.png,IIN00215,SUNGROW ON-GRID 75KW - 380V - 8 MPPT - AFCI (SG75CX-P2),CERTIFICADO DO INMETRO - IIN00215 - SUNGROW SG75CX-P2 - 380V - 8MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89f/CERTIFICADO%20DO%20INMETRO%20-%20IIN00215%20-%20SUNGROW%20SG75CX-P2%20-%20380V%20-%208MPPT.pdf,DATASHEET - IIN00215 - SUNGROW SG75CX-P2 - 380V - 8MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89f/DATASHEET%20-%20IIN00215%20-%20SUNGROW%20SG75CX-P2%20-%20380V%20-%208MPPT.pdf,MANUAL - IIN00215 - SUNGROW SG75CX-P2 - 380V - 8MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c89f/MANUAL%20-%20IIN00215%20-%20SUNGROW%20SG75CX-P2%20-%20380V%20-%208MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a0/IIN00216.png,IIN00216,SUNGROW ON-GRID 110KW - 380V - 12 MPPT - AFCI (SG110CX-P2),CERTIFICADO DE CONFORMIDADE - IIN00216 - SUNGROW SG110CX-P2 - 380V - 12MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a0/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00216%20-%20SUNGROW%20SG110CX-P2%20-%20380V%20-%2012MPPT.pdf,DATASHEET - IIN00216 - SUNGROW SG110CX-P2 - 380V - 12MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a0/DATASHEET%20-%20IIN00216%20-%20SUNGROW%20SG110CX-P2%20-%20380V%20-%2012MPPT.pdf,MANUAL - IIN00216 - SUNGROW SG110CX-P2 - 380V - 12MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a0/MANUAL%20-%20IIN00216%20-%20SUNGROW%20SG110CX-P2%20-%20380V%20-%2012MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/IIN00217.png,IIN00217,SUNGROW ON-GRID 8KW - 220V - 2 MPPT - AFCI (SG8.0RS-L),DATASHEET - IIN00217 - SUNGROW SG8.0RS-L - 220V - 2MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/DATASHEET%20-%20IIN00217%20-%20SUNGROW%20SG8.0RS-L%20-%20220V%20-%202MPPT.pdf,CERTIFICADO DO INMETRO - IIN00217 - SUNGROW SG8.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/CERTIFICADO%20DO%20INMETRO%20-%20IIN00217%20-%20SUNGROW%20SG8.0RS-L%20-%20220V%20-%202MPPT.pdf,MANUAL - IIN00217 - SUNGROW SG8.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a1/MANUAL%20-%20IIN00217%20-%20SUNGROW%20SG8.0RS-L%20-%20220V%20-%202MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/IIN00218.png,IIN00218,SUNGROW ON-GRID 10KW - 220V - 3 MPPT - AFCI (SG10RS-L),DATASHEET - IIN00218 - SUNGROW SG10RS-L - 220V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/DATASHEET%20-%20IIN00218%20-%20SUNGROW%20SG10RS-L%20-%20220V%20-%203MPPT.pdf,CERTIFICADO DO INMETRO - IIN00218 - SUNGROW SG10RS-L - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/CERTIFICADO%20DO%20INMETRO%20-%20IIN00218%20-%20SUNGROW%20SG10RS-L%20-%20220V%20-%203MPPT.pdf,MANUAL - IIN00218 - SUNGROW SG10RS-L - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a2/MANUAL%20-%20IIN00218%20-%20SUNGROW%20SG10RS-L%20-%20220V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/SUNGROW-SG5.0RS-220V-2MPPT.png,IIN00220,SUNGROW ON-GRID 5KW - 220V - 2 MPPT - AFCI (SG5.0RS-L),DATASHEET - IIN00220 - SUNGROW SG5.0RS-L - 220V - 2MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/DATASHEET%20-%20IIN00220%20-%20SUNGROW%20SG5.0RS-L%20-%20220V%20-%202MPPT.pdf,CERTIFICADO DO INMETRO - IIN00220 - SUNGROW SG5.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/CERTIFICADO%20DO%20INMETRO%20-%20IIN00220%20-%20SUNGROW%20SG5.0RS-L%20-%20220V%20-%202MPPT.pdf,MANUAL - IIN00220 - SUNGROW SG5.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a3/MANUAL%20-%20IIN00220%20-%20SUNGROW%20SG5.0RS-L%20-%20220V%20-%202MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/IIN00221.png,IIN00221,SUNGROW ON-GRID 6KW - 220V - 2 MPPT - AFCI (SG6.0RS-L),DATASHEET - IIN00221 - SUNGROW SG6.0RS-L - 220V - 2MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/DATASHEET%20-%20IIN00221%20-%20SUNGROW%20SG6.0RS-L%20-%20220V%20-%202MPPT.pdf,CERTIFICADO DO INMETRO - IIN00221 - SUNGROW SG6.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/CERTIFICADO%20DO%20INMETRO%20-%20IIN00221%20-%20SUNGROW%20SG6.0RS-L%20-%20220V%20-%202MPPT.pdf,MANUAL - IIN00221 - SUNGROW SG6.0RS-L - 220V - 2MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a4/MANUAL%20-%20IIN00221%20-%20SUNGROW%20SG6.0RS-L%20-%20220V%20-%202MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/SUNGROW-SG9.0RS-220V-3MPPT.png,IIN00222,SUNGROW ON-GRID 9KW - 220V - 3 MPPT - AFCI (SG9.0RS-L),DATASHEET - IIN00222 - SUNGROW SG9.0RS-L - 220V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/DATASHEET%20-%20IIN00222%20-%20SUNGROW%20SG9.0RS-L%20-%20220V%20-%203MPPT.pdf,CERTIFICADO DO INMETRO - IIN00222 - SUNGROW SG9.0RS-L - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/CERTIFICADO%20DO%20INMETRO%20-%20IIN00222%20-%20SUNGROW%20SG9.0RS-L%20-%20220V%20-%203MPPT.pdf,MANUAL - IIN00222 - SUNGROW SG9.0RS-L - 220V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a5/MANUAL%20-%20IIN00222%20-%20SUNGROW%20SG9.0RS-L%20-%20220V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/IIN00225.png,IIN00225,MICROINVERSOR FOXESS M1 - 1000W - 220V,CERTIFICADO DO INMETRO - IIN00225 - MICROINVERSOR FOXESS M1 - 1000W - 220V.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/CERTIFICADO%20DO%20INMETRO%20-%20IIN00225%20-%20MICROINVERSOR%20FOXESS%20M1%20-%201000W%20-%20220V.pdf,MANUAL - IIN00225 - MICROINVERSOR FOXESS M1 - 1000W - 220V.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/MANUAL%20-%20IIN00225%20-%20MICROINVERSOR%20FOXESS%20M1%20-%201000W%20-%20220V.pdf,DATASHEET - IIN00225 - MICROINVERSOR FOXESS M1 - 1000W - 220V.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a6/DATASHEET%20-%20IIN00225%20-%20MICROINVERSOR%20FOXESS%20M1%20-%201000W%20-%20220V.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a7/IIN00227.png,IIN00227,FOXESS  ON-GRID 75KW - 380V - 9 MPPT - AFCI (R75),CERTIFICADO DE CONFORMIDADE - IIN00227 - FOXESS R75 - 380V - 9MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a7/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00227%20-%20FOXESS%20R75%20-%20380V%20-%209MPPT.pdf,MANUAL - IIN00227 - FOXESS R75 - 380V - 9MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a7/MANUAL%20-%20IIN00227%20-%20FOXESS%20R75%20-%20380V%20-%209MPPT.pdf,DATASHEET-IIN00227-FOXESS R75-380V-9MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a7/DATASHEET-IIN00227-FOXESS%20R75-380V-9MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a8/IIN00236.png,IIN00236,GROWATT ON-GRID 50KW - 220V - 8 MPPT - AFCI (MAX50KTL3-XL2),CERTIFICADO DE CONFORMIDADE - IIN00236 - GROWATT MAX 50KTL3-XL2 - 220V - 8MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a8/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00236%20-%20GROWATT%20MAX%2050KTL3-XL2%20-%20220V%20-%208MPPT.pdf,DATASHEET - IIN00236 - GROWATT MAX 50KTL3-XL2 - 220V - 8MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a8/DATASHEET%20-%20IIN00236%20-%20GROWATT%20MAX%2050KTL3-XL2%20-%20220V%20-%208MPPT.pdf,MANUAL - IIN00236 - GROWATT MAX 50KTL3-XL2 - 220V - 8MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8a8/MANUAL%20-%20IIN00236%20-%20GROWATT%20MAX%2050KTL3-XL2%20-%20220V%20-%208MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c792/logo.png,IIN00018,SUNGROW SG60KTL - 380V - 1MPPT,MANUAL - IIN00018 - SUNGROW SG60KTL - 380V - 1MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b7/MANUAL%20-%20IIN00018%20-%20SUNGROW%20SG60KTL%20-%20380V%20-%201MPPT.pdf,DATASHEET - IIN00018 - SUNGROW SG60KTL - 380V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b7/DATASHEET%20-%20IIN00018%20-%20SUNGROW%20SG60KTL%20-%20380V%20-%201MPPT.pdf,ATESTADO DE CONFORMIDADE - IIN00018 - SUNGROW SG60KTL - 380V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b7/ATESTADO%20DE%20CONFORMIDADE%20-%20IIN00018%20-%20SUNGROW%20SG60KTL%20-%20380V%20-%201MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c792/logo.png,IIN00019,SUNGROW SG36KRL-M - 380V - 3MPPT,MANUAL - IIN00019 - SUNGROW SG36KRL-M - 380V - 3MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b8/MANUAL%20-%20IIN00019%20-%20SUNGROW%20SG36KRL-M%20-%20380V%20-%203MPPT.pdf,DATASHEET - IIN00019 - SUNGROW SG36KRL-M - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b8/DATASHEET%20-%20IIN00019%20-%20SUNGROW%20SG36KRL-M%20-%20380V%20-%203MPPT.pdf,ATESTADO DE CONFORMIDADE - IIN00019 - SUNGROW SG36KTL-M - 380V - 3MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b8/ATESTADO%20DE%20CONFORMIDADE%20-%20IIN00019%20-%20SUNGROW%20SG36KTL-M%20-%20380V%20-%203MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b9/IIN00021.png,IIN00021,SUNGROW ON-GRID 125KW - 600V - 1 MPPT (SG125HV),CERTIFICADO DE CONFORMIDADE - IIN00021 - SUNGROW SG125HV - 600V - 1MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b9/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00021%20-%20SUNGROW%20SG125HV%20-%20600V%20-%201MPPT.pdf,DATASHEET - IIN00021 - SUNGROW SG125HV - 600V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b9/DATASHEET%20-%20IIN00021%20-%20SUNGROW%20SG125HV%20-%20600V%20-%201MPPT.pdf,MANUAL - IIN00021 - SUNGROW SG125HV - 600V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8b9/MANUAL%20-%20IIN00021%20-%20SUNGROW%20SG125HV%20-%20600V%20-%201MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8ba/IIN00022.png,IIN00022,SUNGROW SG50CX - 380V - 5MPPT,CERTIFICADO DE CONFORMIDADE - IIN00022 - SUNGROW SG50CX - 380V - 5MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8ba/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00022%20-%20SUNGROW%20SG50CX%20-%20380V%20-%205MPPT.pdf,DATASHEET - IIN00022 - SUNGROW SG50CX - 380V - 5MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8ba/DATASHEET%20-%20IIN00022%20-%20SUNGROW%20SG50CX%20-%20380V%20-%205MPPT.pdf,MANUAL - IIN00022 - SUNGROW SG50CX - 380V - 5MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8ba/MANUAL%20-%20IIN00022%20-%20SUNGROW%20SG50CX%20-%20380V%20-%205MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bb/IIN00023.png,IIN00023,SUNGROW SG110CX - 380V - 9MPPT,CERTIFICADO DE CONFORMIDADE - IIN00023 - SUNGROW SG110CX - 380V - 9MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bb/CERTIFICADO%20DE%20CONFORMIDADE%20-%20IIN00023%20-%20SUNGROW%20SG110CX%20-%20380V%20-%209MPPT.pdf,DATASHEET - IIN00023 - SUNGROW SG110CX - 380V - 9MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bb/DATASHEET%20-%20IIN00023%20-%20SUNGROW%20SG110CX%20-%20380V%20-%209MPPT.pdf,MANUAL - IIN00023 - SUNGROW SG110CX - 380V - 9MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bb/MANUAL%20-%20IIN00023%20-%20SUNGROW%20SG110CX%20-%20380V%20-%209MPPT.pdf
https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bc/IIN00182.png,IIN00182,GROWATT OFF-GRID 5KW - 220V - 1 MPPT (SPF5000ES),CERTIFICADO DO INMETRO - IIN00182 - GROWATT SPF 5000 ES - 220V - 1MPPT.pdf,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bc/CERTIFICADO%20DO%20INMETRO%20-%20IIN00182%20-%20GROWATT%20SPF%205000%20ES%20-%20220V%20-%201MPPT.pdf,DATASHEET - IIN00182 - GROWATT SPF 5000 ES - 220V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bc/DATASHEET%20-%20IIN00182%20-%20GROWATT%20SPF%205000%20ES%20-%20220V%20-%201MPPT.pdf,MANUAL - IIN00182 - GROWATT SPF 5000 ES - 220V - 1MPPT.pdf,Baixar,https://prod-platform-api.s3.amazonaws.com/components/6687e304189963220c27c8bc/MANUAL%20-%20IIN00182%20-%20GROWATT%20SPF%205000%20ES%20-%20220V%20-%201MPPT.pdf
